course,professor,semester,section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Other
STAT601,Sandra Cerrai,201701,0101,2,4,2,0,3,0,0,0,0,0,0,0,0,0,2
MATH410,Sandra Cerrai,201701,0401,0,4,0,3,2,0,0,5,2,0,3,0,3,3,0
STAT600,Sandra Cerrai,201608,0101,3,4,2,4,1,3,0,1,1,0,0,0,0,0,3
STAT410,Sandra Cerrai,201608,0101,0,4,3,3,4,1,1,2,4,0,1,0,4,2,0
STAT601,Sandra Cerrai,201601,0101,0,6,3,0,0,1,0,0,0,0,1,0,0,1,2
STAT410,Sandra Cerrai,201601,0301,1,5,3,0,3,3,5,0,2,0,0,0,4,3,0
MATH410,Sandra Cerrai,201408,0401,2,3,2,2,1,2,2,3,4,0,0,0,5,5,0
STAT410,Sandra Cerrai,201408,0301,1,3,0,4,5,3,4,3,1,0,0,0,3,5,1
STAT410,Sandra Cerrai,201401,0301,2,5,1,4,3,3,1,3,1,0,1,0,3,4,0
STAT410,Sandra Cerrai,201401,0101,1,4,4,4,2,0,3,5,2,0,2,0,0,4,0
STAT818J,Sandra Cerrai,201308,0101,2,4,1,0,0,0,0,0,0,0,0,0,0,1,1
STAT410,Sandra Cerrai,201308,0101,0,5,3,4,4,0,0,5,1,0,3,0,4,4,0
STAT410,Sandra Cerrai,201301,0101,0,5,2,0,4,0,2,1,5,0,2,0,2,2,0
STAT410,Sandra Cerrai,201208,0101,2,4,3,7,5,2,0,3,1,0,2,0,2,3,0
STAT400,Sandra Cerrai,201208,0233,1,7,2,1,5,1,5,2,1,1,0,0,1,1,0
STAT400,Sandra Cerrai,201208,0232,0,4,2,1,3,4,4,2,2,1,2,0,2,1,0
STAT400,Sandra Cerrai,201208,0231,1,2,4,2,3,3,2,4,2,0,2,0,3,0,0
STAT400,Sandra Cerrai,201208,0223,1,5,1,1,7,3,0,6,2,0,0,0,0,0,1
STAT400,Sandra Cerrai,201208,0222,1,1,0,0,0,1,3,7,3,0,3,0,6,3,0
STAT400,Sandra Cerrai,201208,0221,2,3,3,0,6,1,1,3,1,0,2,0,3,1,0
STAT400,Sandra Cerrai,201208,0213,1,1,3,0,6,0,1,2,2,2,1,0,0,2,0
STAT400,Sandra Cerrai,201208,0212,0,5,1,1,2,2,0,2,2,0,2,0,4,2,1
STAT400,Sandra Cerrai,201208,0211,1,2,0,3,4,0,4,4,2,0,1,0,2,1,0
STAT601,Sandra Cerrai,201201,0101,2,7,1,0,1,1,0,2,0,0,0,0,6,0,1
BMGT411,Sandra Rose,202001,0201,0,21,3,1,0,0,0,0,0,0,0,0,0,0,3
BMGT411,Sandra Rose,202001,0101,1,24,2,0,0,0,0,0,0,0,0,0,0,0,2
BMGT411,Sandra Rose,201908,0101,1,14,8,2,3,0,0,0,0,0,0,0,0,0,0
BMGT423,Sandra Rose,201901,0201,3,10,9,7,6,1,1,2,1,0,0,0,0,0,0
BMGT423,Sandra Rose,201901,0101,8,19,6,4,2,0,0,0,0,0,1,0,0,0,0
BMGT411,Sandra Rose,201808,0301,4,16,7,3,2,1,1,0,0,0,0,0,0,1,0
BMGT423,Sandra Rose,201801,0101,0,12,15,5,6,0,0,1,0,0,0,0,1,1,0
BMGT423,Sandra Rose,201801,0201,0,23,9,4,2,0,0,1,1,0,0,0,0,0,0
BMGT423,Sandra Rose,201801,0301,1,11,12,4,4,2,1,0,0,0,0,0,0,0,0
EDCI474,Sandra Rose,201801,0101,5,13,3,2,0,1,0,0,0,0,0,0,0,0,0
BMGT411,Sandra Rose,201708,0301,3,16,6,4,6,0,0,0,0,0,0,0,0,0,0
BMGT411,Sandra Rose,201708,0201,2,14,7,4,2,0,0,0,0,0,0,0,0,0,0
BMGT423,Sandra Rose,201701,0301,0,22,4,1,5,0,2,2,1,0,0,0,0,0,0
BMGT423,Sandra Rose,201701,0201,0,13,9,10,9,1,2,1,0,0,0,0,0,0,0
BMGT423,Sandra Rose,201701,0101,0,25,7,4,8,0,1,0,0,0,0,0,0,0,0
BMGT423,Sandra Rose,201601,0301,0,15,14,9,6,0,0,1,0,0,0,0,0,1,0
BMGT423,Sandra Rose,201601,0201,2,25,8,9,1,0,0,0,0,0,0,0,0,0,0
BMGT423,Sandra Rose,201601,0101,0,17,15,3,7,3,0,0,0,0,0,0,0,0,0
BMGT311,Sandra Rose,201508,0401,0,5,4,2,6,2,0,5,2,1,0,1,0,6,0
BMGT311,Sandra Rose,201508,0201,4,12,2,5,5,5,2,6,1,0,2,0,0,2,0
BMGT423,Sandra Rose,201501,0301,0,21,11,7,6,0,0,0,0,0,0,0,0,0,0
BMGT423,Sandra Rose,201501,0201,0,28,9,3,5,0,0,0,0,0,0,0,0,0,0
BMGT423,Sandra Rose,201501,0101,2,21,11,3,7,1,0,0,0,0,0,0,0,0,0
BMGT311,Sandra Rose,201408,0401,0,11,3,9,8,0,0,2,0,0,1,0,0,0,0
BMGT310,Sandra Rose,201408,0501,0,14,1,5,5,4,3,0,0,0,0,0,0,3,0
BMGT310,Sandra Rose,201408,0401,0,14,6,2,9,0,0,1,0,0,0,0,1,2,0
BMGT310,Sandra Rose,201408,0101,1,13,3,3,6,2,3,1,0,0,1,0,1,1,0
BMGT423,Sandra Rose,201401,0301,0,22,9,3,8,0,0,1,0,0,0,0,0,1,0
BMGT423,Sandra Rose,201401,0201,1,27,9,3,5,0,0,0,0,0,0,0,0,0,0
BMGT423,Sandra Rose,201401,0101,0,26,8,3,5,1,0,0,0,0,0,0,0,0,0
BMGT311,Sandra Rose,201308,0401,1,10,6,4,7,1,4,0,0,0,1,0,0,1,0
BMGT310,Sandra Rose,201308,0401,0,29,3,2,4,1,3,2,0,1,0,0,0,0,0
BMGT310,Sandra Rose,201308,0501,1,22,4,2,9,1,2,3,0,1,0,0,0,0,0
BMGT423,Sandra Rose,201301,0301,0,14,7,6,8,3,1,2,0,0,0,0,0,0,0
BMGT423,Sandra Rose,201301,0201,0,26,7,5,1,0,0,0,0,0,1,0,0,1,0
BMGT423,Sandra Rose,201301,0101,0,19,6,6,8,0,0,0,0,0,0,0,0,0,0
BMGT311,Sandra Rose,201208,0201,0,11,11,2,8,1,2,3,0,0,1,0,1,3,0
BMGT311,Sandra Rose,201208,0101,2,10,9,5,9,2,2,4,0,0,0,0,0,1,0
BMGT423,Sandra Rose,201201,0101,0,16,11,3,7,3,1,1,0,0,0,0,0,1,0
BMGT423,Sandra Rose,201201,0301,0,15,11,5,9,2,0,0,0,0,0,0,0,0,0
BMGT423,Sandra Rose,201201,0201,0,17,9,9,5,1,0,1,0,0,0,0,0,1,0
CHEM624,Sangbok Lee,202108,0101,4,2,2,4,1,1,0,0,0,0,0,0,0,0,0
CHEM624,Sangbok Lee,201908,0101,3,3,7,2,0,2,0,0,0,0,0,0,0,0,0
CHEM624,Sangbok Lee,201708,0101,2,5,3,1,4,2,0,0,0,0,0,0,0,0,1
CHEM624,Sangbok Lee,201608,0101,1,2,5,1,0,0,0,0,0,0,1,0,0,0,0
CHEM425,Sangbok Lee,201501,0101,3,2,2,0,1,0,2,1,1,0,0,0,0,0,0
CHEM425,Sangbok Lee,201501,0109,1,1,3,2,1,0,1,0,1,0,1,0,0,1,0
CHEM425,Sangbok Lee,201501,0105,0,0,0,3,0,2,2,0,1,0,0,0,0,2,1
CHEM425,Sangbok Lee,201501,0104,2,2,0,0,3,3,0,1,0,0,0,0,0,1,0
CHEM425,Sangbok Lee,201501,0102,0,1,0,2,2,2,4,0,0,0,0,0,0,1,0
CHEM624,Sangbok Lee,201408,0101,1,5,1,0,2,3,0,0,0,0,0,0,0,1,0
CHEM425,Sangbok Lee,201401,0109,1,0,2,4,2,0,0,0,1,0,0,0,0,0,0
CHEM425,Sangbok Lee,201401,0105,2,1,0,0,2,0,0,5,1,0,0,0,0,0,0
CHEM425,Sangbok Lee,201401,0104,1,2,0,3,2,0,1,1,0,0,0,0,0,0,0
CHEM425,Sangbok Lee,201401,0102,2,1,0,2,5,0,0,0,0,0,0,0,0,0,0
CHEM425,Sangbok Lee,201401,0101,1,0,0,5,2,0,2,0,0,0,0,0,0,0,0
CHEM624,Sangbok Lee,201301,0101,2,1,3,1,1,0,0,0,0,0,0,0,0,0,1
CHEM624,Sangbok Lee,201201,0101,3,3,0,6,1,1,0,0,0,0,0,0,0,0,3
AASP360,Sangeetha Madhavan,202001,0101,3,3,1,1,3,1,0,0,0,0,0,0,0,3,6
AASP499C,Sangeetha Madhavan,201908,0101,1,4,5,3,3,2,0,2,3,0,2,0,3,2,0
AASP402,Sangeetha Madhavan,201908,0101,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0
AASP402,Sangeetha Madhavan,201901,0101,0,2,4,0,1,1,0,1,1,0,0,0,1,3,0
AASP398D,Sangeetha Madhavan,201901,0101,0,3,2,0,9,3,0,3,0,0,0,0,0,0,0
AASP499C,Sangeetha Madhavan,201808,0101,0,0,2,1,4,3,0,6,2,0,1,0,0,1,0
AASP299I,Sangeetha Madhavan,201808,0101,9,7,2,1,1,0,0,0,0,0,0,0,0,0,0
AASP398D,Sangeetha Madhavan,201801,0101,0,3,2,2,3,5,0,3,1,0,0,0,0,2,0
AASP189I,Sangeetha Madhavan,201801,0101,2,10,10,9,4,10,4,3,2,2,2,0,1,1,0
AASP189I,Sangeetha Madhavan,201708,0101,1,9,14,6,7,8,6,1,5,0,0,0,0,5,0
AASP189I,Sangeetha Madhavan,201608,0101,1,6,16,12,22,24,5,7,8,4,7,0,1,8,0
AASP189I,Sangeetha Madhavan,201601,0101,1,14,19,5,15,24,8,12,14,1,4,0,2,1,0
AASP400,Sangeetha Madhavan,201508,0101,0,1,2,1,0,1,0,1,0,0,0,0,1,2,0
AASP189I,Sangeetha Madhavan,201501,0101,5,28,31,14,15,14,3,4,2,0,1,1,1,1,1
AASP400,Sangeetha Madhavan,201408,0101,0,1,0,3,2,0,1,1,0,0,2,0,1,2,0
AASP400,Sangeetha Madhavan,201208,0101,0,2,0,2,0,0,0,0,1,0,0,0,0,3,0
AASP189I,Sangeetha Madhavan,201208,0101,5,9,8,9,8,7,2,1,0,0,0,0,0,3,0
AASP396,Sangeetha Madhavan,201201,0101,0,1,3,0,0,0,0,0,0,0,0,0,1,1,1
AASP398D,Sangeetha Madhavan,201201,0101,0,5,2,2,2,5,1,0,2,0,0,0,2,0,0
MATH113,Santuria Orsetti,202101,1101,0,1,0,0,7,0,0,2,0,0,4,0,1,1,2
MATH013,Santuria Orsetti,201908,1201,0,4,0,0,2,0,0,7,0,0,2,0,4,4,0
MATH013,Santuria Orsetti,201908,1101,0,2,0,0,3,0,0,5,0,0,6,0,5,2,0
MATH113,Santuria Orsetti,201801,1101,0,3,0,1,3,0,0,6,0,0,3,1,3,2,0
MATH013,Santuria Orsetti,201701,1201,0,3,0,0,9,0,1,4,0,0,2,0,3,4,0
MATH013,Santuria Orsetti,201701,1101,1,1,0,0,7,0,0,7,0,0,2,0,3,2,0
MATH013,Santuria Orsetti,201608,1401,0,6,0,0,8,0,0,6,0,0,3,0,6,1,0
MATH013,Santuria Orsetti,201608,1202,0,6,2,0,6,0,0,1,1,0,2,0,5,0,0
MATH013,Santuria Orsetti,201608,1101,0,4,0,0,9,0,0,8,2,0,0,0,2,0,0
MATH015,Santuria Orsetti,201601,1201,0,2,0,0,1,0,0,2,0,0,4,0,8,1,0
MATH013,Santuria Orsetti,201601,1101,0,3,0,0,3,0,0,2,0,0,2,0,3,1,0
MATH013,Santuria Orsetti,201508,1201,0,7,0,0,8,0,0,2,0,0,4,0,2,2,0
MATH013,Santuria Orsetti,201508,1101,1,5,0,0,13,0,0,2,0,0,3,0,2,2,0
MATH013,Santuria Orsetti,201501,1001,0,2,0,0,6,0,0,6,0,0,1,0,1,4,0
MATH113,Santuria Orsetti,201408,0103,2,6,0,1,6,0,0,7,0,0,2,0,2,5,0
MATH013,Santuria Orsetti,201408,1201,1,12,0,0,13,0,0,10,0,0,0,0,2,0,0
MATH013,Santuria Orsetti,201408,1101,2,6,0,0,9,0,0,7,0,0,4,0,4,4,0
MATH113,Santuria Orsetti,201401,1101,2,3,0,0,6,0,0,5,0,0,2,0,1,3,0
MATH013,Santuria Orsetti,201308,1201,1,4,0,0,8,0,0,8,0,0,8,0,3,1,0
MATH013,Santuria Orsetti,201308,1101,4,5,0,0,9,0,0,8,0,0,2,0,5,0,0
MATH113,Santuria Orsetti,201301,1101,0,0,1,0,5,0,0,4,0,0,2,0,5,4,0
MATH003,Santuria Orsetti,201201,0301,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4
MATH113,Santuria Orsetti,201201,1101,0,2,0,0,1,0,0,6,0,0,3,0,3,5,0
MATH003,Santuria Orsetti,201201,0302,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6
AREC200,Sara Lombardi,202108,0101,1,10,8,4,4,2,1,1,1,0,0,0,1,1,0
AREC200,Sara Lombardi,202108,0102,5,5,5,2,7,2,4,1,1,0,0,0,1,3,0
AREC200,Sara Lombardi,202108,0103,4,15,3,5,5,1,0,1,0,0,0,0,0,1,0
BSCI201,Sara Lombardi,202108,1101,2,2,1,3,4,1,4,1,0,0,2,0,2,2,0
BSCI201,Sara Lombardi,202108,1104,0,2,3,2,3,1,3,2,3,0,3,0,0,2,0
BSCI201,Sara Lombardi,202108,1105,0,2,7,2,2,3,0,3,2,0,4,0,0,0,0
BSCI201,Sara Lombardi,202108,1107,1,2,2,3,2,1,4,2,0,0,4,0,1,2,0
BSCI201,Sara Lombardi,202108,1109,0,2,2,2,6,3,3,1,2,0,1,0,1,1,0
BSCI201,Sara Lombardi,202108,1110,1,3,0,2,4,2,1,8,0,0,1,0,0,3,0
BSCI202,Sara Lombardi,202108,1101,0,1,4,0,3,0,2,6,2,0,6,0,0,0,0
BSCI202,Sara Lombardi,202108,1105,1,9,3,2,0,2,1,4,0,0,0,0,2,0,0
BSCI202,Sara Lombardi,202108,1106,0,7,2,2,4,2,2,2,2,0,1,0,0,0,0
BSCI202,Sara Lombardi,202108,1108,2,3,1,2,5,1,4,1,0,0,2,0,1,2,0
AREC200,Sara Lombardi,202008,0102,3,5,3,4,7,4,1,1,2,1,0,0,2,2,0
AREC200,Sara Lombardi,202008,0104,4,11,8,1,0,5,1,0,0,1,0,0,2,2,0
BSCI201,Sara Lombardi,202008,1103,2,8,4,3,0,2,2,2,0,0,1,0,0,2,0
BSCI201,Sara Lombardi,202008,1106,4,5,4,3,3,1,1,2,0,0,2,0,1,1,0
BSCI201,Sara Lombardi,202008,1107,5,6,2,3,3,3,0,1,0,0,1,0,0,2,0
BSCI201,Sara Lombardi,202008,1108,4,8,4,2,3,3,0,1,1,0,0,0,0,1,0
BSCI201,Sara Lombardi,202008,1109,0,5,7,4,6,1,2,0,0,0,0,0,0,0,0
BSCI201,Sara Lombardi,202008,1110,5,4,4,0,4,2,3,3,1,0,0,0,0,0,0
BSCI202,Sara Lombardi,202008,1105,0,2,3,5,6,3,3,3,0,0,0,0,0,1,0
BSCI202,Sara Lombardi,202008,1109,1,2,10,2,4,2,2,2,1,0,0,0,0,1,0
BSCI201,Sara Lombardi,201908,1102,1,4,0,2,6,3,1,2,3,0,0,0,1,2,0
BSCI201,Sara Lombardi,201908,1103,0,4,4,0,4,1,1,3,1,0,4,0,1,1,1
BSCI201,Sara Lombardi,201908,1107,1,6,2,2,4,1,3,3,0,0,1,0,0,1,0
BSCI201,Sara Lombardi,201908,1108,0,5,5,1,4,1,3,1,0,0,0,0,3,1,0
BSCI201,Sara Lombardi,201908,1109,0,1,6,5,2,5,3,1,1,0,0,0,0,0,0
BSCI201,Sara Lombardi,201908,1110,1,7,0,1,5,1,2,3,1,0,2,0,1,0,0
BSCI202,Sara Lombardi,201908,1104,1,0,2,5,6,2,3,1,0,0,4,0,0,0,0
BSCI202,Sara Lombardi,201908,1105,0,3,4,4,5,0,1,3,2,0,1,0,0,2,0
BSCI202,Sara Lombardi,201908,1106,0,3,4,2,3,2,1,2,2,0,3,0,2,0,0
BSCI202,Sara Lombardi,201908,1109,1,3,0,1,2,2,5,3,3,0,2,0,1,1,0
AREC200,Sara Lombardi,201808,0102,3,4,7,5,5,3,2,1,2,0,0,1,1,0,1
AREC200,Sara Lombardi,201808,0103,4,1,10,7,4,3,3,1,1,1,0,0,0,1,0
BSCI201,Sara Lombardi,201808,1101,2,1,3,3,2,4,4,1,1,0,2,0,1,0,0
BSCI201,Sara Lombardi,201808,1102,2,0,3,4,1,4,2,4,2,0,1,0,0,1,0
BSCI201,Sara Lombardi,201808,1104,1,5,2,2,7,4,1,1,0,0,0,0,0,1,0
BSCI201,Sara Lombardi,201808,1110,0,1,3,4,7,3,1,1,0,0,3,0,0,1,0
BSCI202,Sara Lombardi,201808,1103,0,4,3,4,4,0,3,0,1,0,4,0,1,0,0
BSCI202,Sara Lombardi,201808,1104,0,4,1,1,2,7,2,3,1,0,2,0,0,1,0
BSCI202,Sara Lombardi,201808,1105,3,6,3,3,3,1,4,0,1,0,0,0,0,0,0
BSCI201,Sara Lombardi,201801,1106,0,4,1,5,4,1,2,1,2,0,2,0,1,0,1
BSCI201,Sara Lombardi,201801,1108,2,4,1,3,5,3,3,2,1,0,0,0,0,0,0
BSCI202,Sara Lombardi,201801,1101,0,4,1,3,6,3,3,0,1,0,1,0,1,1,0
BSCI202,Sara Lombardi,201801,1102,1,3,4,0,2,2,3,2,2,0,4,0,0,0,0
BSCI202,Sara Lombardi,201801,1104,0,2,1,2,6,4,4,3,1,0,1,0,0,0,0
BSCI202,Sara Lombardi,201801,1106,1,5,4,0,4,1,3,5,1,0,0,0,0,1,0
BSCI202,Sara Lombardi,201801,1107,0,2,4,1,5,3,4,3,1,0,0,0,1,0,0
BSCI202,Sara Lombardi,201801,1108,0,2,4,3,4,1,2,1,2,0,1,0,2,2,0
BSCI202,Sara Lombardi,201801,1109,1,2,1,2,8,0,0,4,2,0,1,0,0,3,0
BSCI202,Sara Lombardi,201801,1110,0,2,2,5,5,4,1,3,0,0,0,0,0,3,0
BSCI279T,Sara Lombardi,201801,0103,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
BSCI279T,Sara Lombardi,201801,0105,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
AREC200,Sara Lombardi,201708,0101,4,4,4,5,3,1,2,4,2,1,2,0,2,3,0
AREC200,Sara Lombardi,201708,0102,1,3,8,8,4,6,2,1,0,0,0,1,1,0,0
AREC200,Sara Lombardi,201708,0104,2,6,1,6,6,4,2,5,0,0,0,0,1,1,1
